match_id,team1,team2,winner,venue,date,gender,match_type,overs
1506016,Ireland,Bangladesh,Bangladesh,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",2025-12-02,male,T20,20
1506181,Romania,Austria,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-09,female,T20,20
1506182,Turkey,Bulgaria,Turkey,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-09,female,T20,20
1506183,Austria,Turkey,Austria,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-10,female,T20,20
1506184,Romania,Turkey,Turkey,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-10,female,T20,20
1506185,Romania,Bulgaria,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-10,female,T20,20
1506186,Norway,Turkey,Norway,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-11,female,T20,20
1506187,Bulgaria,Austria,Austria,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-11,female,T20,20
1506188,Norway,Romania,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-11,female,T20,20
1506189,Austria,Norway,Norway,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-12,female,T20,20
1506190,Norway,Bulgaria,Norway,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-12,female,T20,20
1506436,Romania,Austria,Austria,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-18,male,T20,20
1506437,Austria,Romania,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-18,male,T20,20
1506438,Romania,Austria,Austria,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-19,male,T20,20
1506439,Austria,Romania,Austria,"Moara Vlasiei Cricket Ground, Ilfov County",2025-10-19,male,T20,20
1506440,Cyprus,Serbia,Cyprus,Happy Valley Ground,2025-10-31,male,T20,20
1506441,Cyprus,Serbia,Cyprus,Happy Valley Ground 2,2025-10-31,male,T20,20
1506442,Serbia,Bulgaria,Bulgaria,Happy Valley Ground 2,2025-11-01,male,T20,20
1506443,Bulgaria,Serbia,Bulgaria,Happy Valley Ground 2,2025-11-01,male,T20,20
1506444,Bulgaria,Cyprus,Cyprus,Happy Valley Ground 2,2025-11-02,male,T20,20
1506445,Cyprus,Bulgaria,Cyprus,Happy Valley Ground 2,2025-11-02,male,T20,20
1506446,Bulgaria,Cyprus,Cyprus,Happy Valley Ground 2,2025-11-03,male,T20,20
1506447,Bulgaria,Cyprus,Cyprus,Happy Valley Ground 2,2025-11-03,male,T20,20
1506664,Canada,Uganda,Uganda,"Lugogo Cricket Oval, Kampala",2025-10-20,female,T20,20
1506665,Canada,Uganda,Uganda,"Lugogo Cricket Oval, Kampala",2025-10-21,female,T20,20
1506666,Uganda,Canada,Uganda,"Lugogo Cricket Oval, Kampala",2025-10-23,female,T20,20
1506667,Uganda,Canada,Uganda,"Lugogo Cricket Oval, Kampala",2025-10-24,female,T20,20
1506668,Uganda,Canada,Uganda,"Lugogo Cricket Oval, Kampala",2025-10-26,female,T20,20
1506669,Canada,Tanzania,,University of Dar-es-Salaam Ground,2025-11-04,female,T20,20
1506670,Tanzania,Canada,Tanzania,"Gymkhana Club Ground, Dar-es-Salaam",2025-11-05,female,T20,20
1506671,Canada,Tanzania,Canada,"Gymkhana Club Ground, Dar-es-Salaam",2025-11-05,female,T20,20
1507418,Panama,Mexico,,"Sao Fernando Polo and Cricket Club, Campo Sede",2025-10-30,male,T20,20
1508269,Myanmar,Indonesia,Indonesia,Udayana Cricket Ground,2025-11-06,male,T20,20
1508270,Timor-Leste,Indonesia,Indonesia,Udayana Cricket Ground,2025-11-06,male,T20,20
1508271,Timor-Leste,Myanmar,Myanmar,Udayana Cricket Ground,2025-11-07,male,T20,20
1508272,Timor-Leste,Indonesia,Indonesia,Udayana Cricket Ground,2025-11-08,male,T20,20
1508273,Indonesia,Myanmar,Indonesia,Udayana Cricket Ground,2025-11-08,male,T20,20
1508274,Timor-Leste,Myanmar,Myanmar,Udayana Cricket Ground,2025-11-09,male,T20,20
1508275,Myanmar,Indonesia,Indonesia,Udayana Cricket Ground,2025-11-11,male,T20,20
1508276,Timor-Leste,Indonesia,Indonesia,Udayana Cricket Ground,2025-11-11,male,T20,20
1508277,Myanmar,Timor-Leste,Myanmar,Udayana Cricket Ground,2025-11-12,male,T20,20
1508278,Timor-Leste,Indonesia,Indonesia,Udayana Cricket Ground,2025-11-13,male,T20,20
1508279,Myanmar,Indonesia,Indonesia,Udayana Cricket Ground,2025-11-13,male,T20,20
1508280,Myanmar,Timor-Leste,Myanmar,Udayana Cricket Ground,2025-11-14,male,T20,20
1509859,United Arab Emirates,Oman,Oman,"West End Park International Cricket Stadium, Doha",2025-11-16,male,T20,20
1510178,Bahrain,Indonesia,Bahrain,Udayana Cricket Ground,2025-11-18,male,T20,20
1510179,Bahrain,Indonesia,Bahrain,Udayana Cricket Ground,2025-11-19,male,T20,20
1510180,Indonesia,Bahrain,Bahrain,Udayana Cricket Ground,2025-11-21,male,T20,20
1510279,Scotland,Papua New Guinea,Scotland,"Terdthai Cricket Ground, Bangkok",2025-11-14,female,T20,20
1510280,Thailand,Namibia,Thailand,"Terdthai Cricket Ground, Bangkok",2025-11-14,female,T20,20
1510281,Namibia,Papua New Guinea,Papua New Guinea,"Terdthai Cricket Ground, Bangkok",2025-11-15,female,T20,20
1510282,Thailand,Scotland,Scotland,"Terdthai Cricket Ground, Bangkok",2025-11-15,female,T20,20
1510283,Namibia,Scotland,Scotland,"Terdthai Cricket Ground, Bangkok",2025-11-17,female,T20,20
1510284,Papua New Guinea,Thailand,Thailand,"Terdthai Cricket Ground, Bangkok",2025-11-17,female,T20,20
1510285,Thailand,Netherlands,Thailand,"Terdthai Cricket Ground, Bangkok",2025-11-20,female,T20,20
1510286,Papua New Guinea,United Arab Emirates,United Arab Emirates,"Asian Institute of Technology Ground, Bangkok",2025-11-20,female,T20,20
1510287,Namibia,Tanzania,Tanzania,"Asian Institute of Technology Ground, Bangkok",2025-11-20,female,T20,20
1510288,Scotland,Uganda,Scotland,"Terdthai Cricket Ground, Bangkok",2025-11-20,female,T20,20
1510289,United Arab Emirates,Netherlands,Netherlands,"Asian Institute of Technology Ground, Bangkok",2025-11-21,female,T20,20
1510290,Papua New Guinea,Thailand,Papua New Guinea,"Terdthai Cricket Ground, Bangkok",2025-11-21,female,T20,20
1510291,Namibia,Uganda,Namibia,"Terdthai Cricket Ground, Bangkok",2025-11-21,female,T20,20
1510292,Scotland,Tanzania,Scotland,"Asian Institute of Technology Ground, Bangkok",2025-11-21,female,T20,20
1510293,Tanzania,Netherlands,Netherlands,"Asian Institute of Technology Ground, Bangkok",2025-11-23,female,T20,20
1510294,Uganda,Papua New Guinea,Uganda,"Terdthai Cricket Ground, Bangkok",2025-11-23,female,T20,20
1510295,United Arab Emirates,Scotland,Scotland,"Terdthai Cricket Ground, Bangkok",2025-11-23,female,T20,20
1510296,Thailand,Namibia,Thailand,"Asian Institute of Technology Ground, Bangkok",2025-11-23,female,T20,20
1510297,Thailand,Tanzania,Thailand,"Terdthai Cricket Ground, Bangkok",2025-11-25,female,T20,20
1510298,Uganda,United Arab Emirates,United Arab Emirates,"Asian Institute of Technology Ground, Bangkok",2025-11-25,female,T20,20
1510299,Namibia,Scotland,Scotland,"Asian Institute of Technology Ground, Bangkok",2025-11-25,female,T20,20
1510300,Papua New Guinea,Netherlands,Papua New Guinea,"Terdthai Cricket Ground, Bangkok",2025-11-25,female,T20,20
1510301,Tanzania,United Arab Emirates,United Arab Emirates,"Terdthai Cricket Ground, Bangkok",2025-11-26,female,T20,20
1510302,Uganda,Thailand,Thailand,"Asian Institute of Technology Ground, Bangkok",2025-11-26,female,T20,20
1510303,Netherlands,Namibia,Netherlands,"Terdthai Cricket Ground, Bangkok",2025-11-26,female,T20,20
1510304,Papua New Guinea,Scotland,Scotland,"Asian Institute of Technology Ground, Bangkok",2025-11-26,female,T20,20
1510305,United Arab Emirates,Thailand,United Arab Emirates,"Terdthai Cricket Ground, Bangkok",2025-11-28,female,T20,20
1510306,Tanzania,Uganda,Uganda,"Asian Institute of Technology Ground, Bangkok",2025-11-28,female,T20,20
1510307,Papua New Guinea,Namibia,Papua New Guinea,"Asian Institute of Technology Ground, Bangkok",2025-11-28,female,T20,20
1510308,Netherlands,Scotland,Netherlands,"Terdthai Cricket Ground, Bangkok",2025-11-28,female,T20,20
1510309,Uganda,Netherlands,Netherlands,"Terdthai Cricket Ground, Bangkok",2025-11-30,female,T20,20
1510310,United Arab Emirates,Namibia,United Arab Emirates,"Asian Institute of Technology Ground, Bangkok",2025-11-30,female,T20,20
1510311,Scotland,Thailand,Thailand,"Asian Institute of Technology Ground, Bangkok",2025-11-30,female,T20,20
1510312,Papua New Guinea,Tanzania,Papua New Guinea,"Terdthai Cricket Ground, Bangkok",2025-11-30,female,T20,20
1510313,Singapore,Myanmar,Myanmar,Singapore National Cricket Ground,2025-11-27,female,T20,20
1510314,Singapore,Myanmar,Myanmar,Singapore National Cricket Ground,2025-11-29,female,T20,20
1510315,Myanmar,Singapore,Myanmar,Singapore National Cricket Ground,2025-11-30,female,T20,20
1510724,Qatar,Hong Kong,Qatar,"West End Park International Cricket Stadium, Doha",2025-11-12,male,T20,20
1510725,Hong Kong,Qatar,Hong Kong,University of Doha for Science and Technology,2025-11-13,male,T20,20
1511993,Brazil,Argentina,Argentina,"St Albans Club, Buenos Aires",2025-11-28,male,T20,20
1511994,Brazil,Argentina,,"St Albans Club, Buenos Aires",2025-11-29,male,T20,20
1511996,Argentina,Brazil,Argentina,"St Albans Club, Buenos Aires",2025-11-30,male,T20,20
1511997,Argentina,Brazil,,"St Albans Club, Buenos Aires",2025-11-30,male,T20,20
1511998,Thailand,Malaysia,,"Bayuemas Oval, Kuala Lumpur",2025-11-24,male,T20,20
1511999,Bahrain,Malaysia,Malaysia,"Bayuemas Oval, Kuala Lumpur",2025-11-25,male,T20,20
1512000,Thailand,Bahrain,,"Bayuemas Oval, Kuala Lumpur",2025-11-27,male,T20,20
1512002,Thailand,Bahrain,Bahrain,"Bayuemas Oval, Kuala Lumpur",2025-11-30,male,T20,20
1513086,Nigeria,Zambia,Nigeria,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-04,male,T20,20
1513087,Sierra Leone,Rwanda,Rwanda,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-04,male,T20,20
1513088,Zambia,Rwanda,Rwanda,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-05,male,T20,20
1513089,Nigeria,Rwanda,Nigeria,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-06,male,T20,20
1513090,Zambia,Sierra Leone,Zambia,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-06,male,T20,20
1513091,Sierra Leone,Nigeria,Nigeria,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-07,male,T20,20
1513092,Zambia,Rwanda,Rwanda,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-07,male,T20,20
1513093,Rwanda,Sierra Leone,Rwanda,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-08,male,T20,20
1513094,Nigeria,Zambia,Nigeria,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-08,male,T20,20
1513095,Rwanda,Nigeria,Rwanda,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-09,male,T20,20
1513096,Sierra Leone,Zambia,Zambia,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-09,male,T20,20
1513097,Zambia,Rwanda,Zambia,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-11,male,T20,20
1513099,Bahrain,Bhutan,Bahrain,Gelephu International Cricket Ground,2025-12-09,male,T20,20
1513100,Bahrain,Bhutan,Bahrain,Gelephu International Cricket Ground,2025-12-11,male,T20,20
1513101,Bahrain,Bhutan,Bahrain,Gelephu International Cricket Ground,2025-12-12,male,T20,20
1513102,Bhutan,Bahrain,Bahrain,Gelephu International Cricket Ground,2025-12-13,male,T20,20
1513297,Nigeria,Sierra Leone,Nigeria,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-05,male,T20,20
1513298,Nigeria,Sierra Leone,Nigeria,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-11,male,T20,20
1513299,Nigeria,Zambia,Nigeria,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-12,male,T20,20
1513300,Rwanda,Sierra Leone,Rwanda,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-12,male,T20,20
1513301,Nigeria,Rwanda,Nigeria,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-13,male,T20,20
1513302,Zambia,Sierra Leone,Sierra Leone,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-13,male,T20,20
1513303,Zambia,Sierra Leone,Zambia,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-14,male,T20,20
1513304,Nigeria,Rwanda,Nigeria,"Nigeria Cricket Federation Oval 1, Abuja",2025-12-14,male,T20,20
1513735,Sri Lanka,India,India,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2025-12-21,female,T20,20
1513736,Sri Lanka,India,India,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2025-12-23,female,T20,20
1513737,Sri Lanka,India,India,"Greenfield International Stadium, Thiruvananthapuram",2025-12-26,female,T20,20
1513738,India,Sri Lanka,India,"Greenfield International Stadium, Thiruvananthapuram",2025-12-28,female,T20,20
1513739,India,Sri Lanka,India,"Greenfield International Stadium, Thiruvananthapuram",2025-12-30,female,T20,20
1513755,Myanmar,Thailand,Thailand,"Terdthai Cricket Ground, Bangkok",2025-12-15,female,T20,20
1513756,Malaysia,Indonesia,Malaysia,"Terdthai Cricket Ground, Bangkok",2025-12-15,female,T20,20
1513757,Indonesia,Philippines,Indonesia,"Terdthai Cricket Ground, Bangkok",2025-12-16,female,T20,20
1513758,Thailand,Singapore,Thailand,"Terdthai Cricket Ground, Bangkok",2025-12-16,female,T20,20
1513759,Philippines,Malaysia,Malaysia,"Terdthai Cricket Ground, Bangkok",2025-12-17,female,T20,20
1513760,Myanmar,Singapore,Myanmar,"Terdthai Cricket Ground, Bangkok",2025-12-17,female,T20,20
1513761,Thailand,Indonesia,Thailand,"Terdthai Cricket Ground, Bangkok",2025-12-18,female,T20,20
1513762,Malaysia,Myanmar,Malaysia,"Terdthai Cricket Ground, Bangkok",2025-12-18,female,T20,20
1513763,Myanmar,Indonesia,Indonesia,"Terdthai Cricket Ground, Bangkok",2025-12-19,female,T20,20
1513764,Malaysia,Thailand,Thailand,"Terdthai Cricket Ground, Bangkok",2025-12-19,female,T20,20
1513824,Thailand,Indonesia,Indonesia,"Terdthai Cricket Ground, Bangkok",2025-12-09,male,T20,20
1513825,Malaysia,Philippines,Malaysia,"Terdthai Cricket Ground, Bangkok",2025-12-09,male,T20,20
1513826,Indonesia,Malaysia,Malaysia,"Terdthai Cricket Ground, Bangkok",2025-12-10,male,T20,20
1513827,Philippines,Singapore,Philippines,"Terdthai Cricket Ground, Bangkok",2025-12-10,male,T20,20
1513828,Singapore,Thailand,Singapore,"Terdthai Cricket Ground, Bangkok",2025-12-11,male,T20,20
1513829,Philippines,Indonesia,Philippines,"Terdthai Cricket Ground, Bangkok",2025-12-11,male,T20,20
1513830,Indonesia,Singapore,Singapore,"Terdthai Cricket Ground, Bangkok",2025-12-12,male,T20,20
1513831,Thailand,Malaysia,Malaysia,"Terdthai Cricket Ground, Bangkok",2025-12-12,male,T20,20
1513832,Thailand,Philippines,Philippines,"Terdthai Cricket Ground, Bangkok",2025-12-13,male,T20,20
1513833,Singapore,Malaysia,Malaysia,"Terdthai Cricket Ground, Bangkok",2025-12-13,male,T20,20
1514473,Croatia,Spain,Spain,La Manga Club Top Ground,2025-12-05,male,T20,20
1514474,Spain,Croatia,Spain,La Manga Club Top Ground,2025-12-06,male,T20,20
1514475,Croatia,Spain,Spain,La Manga Club Top Ground,2025-12-06,male,T20,20
1514476,Spain,Croatia,Spain,La Manga Club Top Ground,2025-12-07,male,T20,20
1514477,Croatia,Spain,Spain,La Manga Club Top Ground,2025-12-07,male,T20,20
1514480,Sri Lanka,Pakistan,Pakistan,Rangiri Dambulla International Stadium,2026-01-07,male,T20,20
1514482,Sri Lanka,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,2026-01-11,male,T20,20
1514510,Bahrain,Oman,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2025-12-06,female,T20,20
1514511,Oman,Qatar,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2025-12-07,female,T20,20
1514513,Oman,Qatar,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2025-12-10,female,T20,20
1514514,Kuwait,Qatar,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-12,female,T20,20
1514515,Oman,United Arab Emirates,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-12,female,T20,20
1514516,Bahrain,Saudi Arabia,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-12,female,T20,20
1514517,United Arab Emirates,Qatar,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-13,female,T20,20
1514518,Oman,Saudi Arabia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-13,female,T20,20
1514519,Bahrain,Kuwait,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-13,female,T20,20
1514520,Bahrain,Oman,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-15,female,T20,20
1514521,Saudi Arabia,Qatar,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-15,female,T20,20
1514522,Kuwait,United Arab Emirates,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-15,female,T20,20
1514523,Qatar,Bahrain,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-16,female,T20,20
1514524,United Arab Emirates,Saudi Arabia,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-16,female,T20,20
1514525,Kuwait,Oman,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-16,female,T20,20
1514526,Saudi Arabia,Kuwait,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-18,female,T20,20
1514527,United Arab Emirates,Bahrain,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-18,female,T20,20
1514528,Qatar,Oman,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-18,female,T20,20
1514529,Oman,United Arab Emirates,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2025-12-19,female,T20,20
1515010,Myanmar,Bhutan,Bhutan,Gelephu International Cricket Ground,2025-12-23,male,T20,20
1515011,Bhutan,Myanmar,Bhutan,Gelephu International Cricket Ground,2025-12-24,male,T20,20
1515012,Bhutan,Myanmar,Bhutan,Gelephu International Cricket Ground,2025-12-26,male,T20,20
1515013,Bhutan,Myanmar,Bhutan,Gelephu International Cricket Ground,2025-12-27,male,T20,20
1515014,Bhutan,Myanmar,Bhutan,Gelephu International Cricket Ground,2025-12-29,male,T20,20
1515542,Indonesia,Cambodia,Indonesia,Udayana Cricket Ground,2025-12-23,male,T20,20
1515543,Indonesia,Cambodia,Indonesia,Udayana Cricket Ground,2025-12-23,male,T20,20
1515544,Cambodia,Indonesia,Indonesia,Udayana Cricket Ground,2025-12-24,male,T20,20
1515545,Indonesia,Cambodia,Indonesia,Udayana Cricket Ground,2025-12-25,male,T20,20
1515546,Cambodia,Indonesia,,Udayana Cricket Ground,2025-12-26,male,T20,20
1515547,Cambodia,Indonesia,Indonesia,Udayana Cricket Ground,2025-12-27,male,T20,20
1515548,Cambodia,Indonesia,Indonesia,Udayana Cricket Ground,2025-12-27,male,T20,20
1515549,Cambodia,Indonesia,Indonesia,Udayana Cricket Ground,2025-12-29,male,T20,20
1517208,Cambodia,Indonesia,Indonesia,Udayana Cricket Ground,2025-12-26,male,T20,20
211028,England,Australia,England,The Rose Bowl,2005-06-13,male,T20,20
211048,New Zealand,Australia,Australia,Eden Park,2005-02-17,male,T20,20
222678,South Africa,New Zealand,New Zealand,New Wanderers Stadium,2005-10-21,male,T20,20
225263,England,Pakistan,Pakistan,County Ground,2006-08-28,male,T20,20
225271,England,Sri Lanka,Sri Lanka,The Rose Bowl,2006-06-15,male,T20,20
226374,Australia,South Africa,Australia,"Brisbane Cricket Ground, Woolloongabba",2006-01-09,male,T20,20
237242,New Zealand,West Indies,,Eden Park,2006-02-16,male,T20,20
238195,South Africa,Australia,South Africa,New Wanderers Stadium,2006-02-24,male,T20,20
249227,Australia,England,Australia,Sydney Cricket Ground,2007-01-09,male,T20,20
251487,New Zealand,Sri Lanka,Sri Lanka,Westpac Stadium,2006-12-22,male,T20,20
251488,New Zealand,Sri Lanka,New Zealand,Eden Park,2006-12-26,male,T20,20
255954,South Africa,India,India,New Wanderers Stadium,2006-12-01,male,T20,20
258463,England,West Indies,West Indies,Kennington Oval,2007-06-28,male,T20,20
258464,England,West Indies,England,Kennington Oval,2007-06-29,male,T20,20
287853,South Africa,West Indies,South Africa,New Wanderers Stadium,2007-09-11,male,T20,20
287854,Kenya,New Zealand,New Zealand,Kingsmead,2007-09-12,male,T20,20
287855,Pakistan,Scotland,Pakistan,Kingsmead,2007-09-12,male,T20,20
287856,Australia,Zimbabwe,Zimbabwe,Newlands,2007-09-12,male,T20,20
287857,Bangladesh,West Indies,Bangladesh,New Wanderers Stadium,2007-09-13,male,T20,20
287858,England,Zimbabwe,England,Newlands,2007-09-13,male,T20,20
287860,Kenya,Sri Lanka,Sri Lanka,New Wanderers Stadium,2007-09-14,male,T20,20
287861,Australia,England,Australia,Newlands,2007-09-14,male,T20,20
287862,India,Pakistan,,Kingsmead,2007-09-14,male,T20,20
287863,New Zealand,Sri Lanka,Sri Lanka,New Wanderers Stadium,2007-09-15,male,T20,20
287864,South Africa,Bangladesh,South Africa,Newlands,2007-09-15,male,T20,20
287865,India,New Zealand,New Zealand,New Wanderers Stadium,2007-09-16,male,T20,20
287866,Australia,Bangladesh,Australia,Newlands,2007-09-16,male,T20,20
287867,South Africa,England,South Africa,Newlands,2007-09-16,male,T20,20
287868,Pakistan,Sri Lanka,Pakistan,New Wanderers Stadium,2007-09-17,male,T20,20
287869,England,New Zealand,New Zealand,Kingsmead,2007-09-18,male,T20,20
287870,Australia,Pakistan,Pakistan,New Wanderers Stadium,2007-09-18,male,T20,20
287871,Bangladesh,Sri Lanka,Sri Lanka,New Wanderers Stadium,2007-09-18,male,T20,20
287872,South Africa,New Zealand,South Africa,Kingsmead,2007-09-19,male,T20,20
287873,England,India,India,Kingsmead,2007-09-19,male,T20,20
287874,Australia,Sri Lanka,Australia,Newlands,2007-09-20,male,T20,20
287875,Bangladesh,Pakistan,Pakistan,Newlands,2007-09-20,male,T20,20
287876,South Africa,India,India,Kingsmead,2007-09-20,male,T20,20
287877,New Zealand,Pakistan,Pakistan,Newlands,2007-09-22,male,T20,20
287878,Australia,India,India,Kingsmead,2007-09-22,male,T20,20
287879,India,Pakistan,India,New Wanderers Stadium,2007-09-24,male,T20,20
291343,Australia,New Zealand,Australia,Western Australia Cricket Association Ground,2007-12-11,male,T20,20
291356,Australia,India,Australia,Melbourne Cricket Ground,2008-02-01,male,T20,20
296903,England,New Zealand,England,Old Trafford,2008-06-13,male,T20,20
297800,India,Australia,India,Brabourne Stadium,2007-10-20,male,T20,20
298795,South Africa,New Zealand,South Africa,New Wanderers Stadium,2007-11-23,male,T20,20
298804,South Africa,West Indies,South Africa,New Wanderers Stadium,2008-01-18,male,T20,20
300435,New Zealand,England,England,Eden Park,2008-02-05,male,T20,20
300436,New Zealand,England,England,Jade Stadium,2008-02-07,male,T20,20
306987,Kenya,Bangladesh,Bangladesh,Gymkhana Club Ground,2007-09-01,male,T20,20
306989,Bangladesh,Pakistan,Pakistan,Gymkhana Club Ground,2007-09-02,male,T20,20
306991,Kenya,Pakistan,Pakistan,Gymkhana Club Ground,2007-09-04,male,T20,20
319112,South Africa,West Indies,West Indies,St George's Park,2007-12-16,male,T20,20
319142,West Indies,Australia,West Indies,"Kensington Oval, Bridgetown",2008-06-20,male,T20,20
343764,Pakistan,Bangladesh,Pakistan,National Stadium,2008-04-20,male,T20,20
350050,England,Australia,,Old Trafford,2009-08-30,male,T20,20
350347,South Africa,Bangladesh,South Africa,New Wanderers Stadium,2008-11-05,male,T20,20
350475,South Africa,Australia,South Africa,New Wanderers Stadium,2009-03-27,male,T20,20
350476,South Africa,Australia,South Africa,SuperSport Park,2009-03-29,male,T20,20
351694,Australia,South Africa,Australia,Melbourne Cricket Ground,2009-01-11,male,T20,20
351695,Australia,South Africa,Australia,"Brisbane Cricket Ground, Woolloongabba",2009-01-13,male,T20,20
351696,Australia,New Zealand,Australia,Sydney Cricket Ground,2009-02-15,male,T20,20
352674,West Indies,England,West Indies,"Queen's Park Oval, Port of Spain",2009-03-15,male,T20,20
354456,Bermuda,Scotland,Scotland,"Civil Service Cricket Club, Stormont",2008-08-03,male,T20,20
355988,India,New Zealand,New Zealand,Trent Bridge,2009-06-18,female,T20,20
355989,England,Australia,England,Kennington Oval,2009-06-19,female,T20,20
355991,England,Netherlands,Netherlands,Lord's,2009-06-05,male,T20,20
355992,New Zealand,Scotland,New Zealand,Kennington Oval,2009-06-06,male,T20,20
355993,Australia,West Indies,West Indies,Kennington Oval,2009-06-06,male,T20,20
355994,Bangladesh,India,India,Trent Bridge,2009-06-06,male,T20,20
355995,Scotland,South Africa,South Africa,Kennington Oval,2009-06-07,male,T20,20
355996,England,Pakistan,England,Kennington Oval,2009-06-07,male,T20,20
355997,Bangladesh,Ireland,Ireland,Trent Bridge,2009-06-08,male,T20,20
355998,Australia,Sri Lanka,Sri Lanka,Trent Bridge,2009-06-08,male,T20,20
355999,Netherlands,Pakistan,Pakistan,Lord's,2009-06-09,male,T20,20
356000,New Zealand,South Africa,South Africa,Lord's,2009-06-09,male,T20,20
356001,India,Ireland,India,Trent Bridge,2009-06-10,male,T20,20
356002,Sri Lanka,West Indies,Sri Lanka,Trent Bridge,2009-06-10,male,T20,20
356003,Ireland,New Zealand,New Zealand,Trent Bridge,2009-06-11,male,T20,20
356004,England,South Africa,South Africa,Trent Bridge,2009-06-11,male,T20,20
356005,Pakistan,Sri Lanka,Sri Lanka,Lord's,2009-06-12,male,T20,20
356006,India,West Indies,West Indies,Lord's,2009-06-12,male,T20,20
356007,South Africa,West Indies,South Africa,Kennington Oval,2009-06-13,male,T20,20
356008,New Zealand,Pakistan,Pakistan,Kennington Oval,2009-06-13,male,T20,20
356009,Ireland,Sri Lanka,Sri Lanka,Lord's,2009-06-14,male,T20,20
356010,England,India,England,Lord's,2009-06-14,male,T20,20
356011,England,West Indies,West Indies,Kennington Oval,2009-06-15,male,T20,20
356012,Ireland,Pakistan,Pakistan,Kennington Oval,2009-06-15,male,T20,20
356013,New Zealand,Sri Lanka,Sri Lanka,Trent Bridge,2009-06-16,male,T20,20
356014,India,South Africa,South Africa,Trent Bridge,2009-06-16,male,T20,20
356015,Pakistan,South Africa,Pakistan,Trent Bridge,2009-06-18,male,T20,20
356016,Sri Lanka,West Indies,Sri Lanka,Kennington Oval,2009-06-19,male,T20,20
356017,Pakistan,Sri Lanka,Pakistan,Lord's,2009-06-21,male,T20,20
361530,Ireland,Kenya,Ireland,"Civil Service Cricket Club, Stormont",2008-08-04,male,T20,20
