match_id,team1,team2,winner,venue,date,gender,match_type,overs,team,team_score,opponent,won_toss,batting_first
1391651,Singapore,Myanmar,Myanmar,"Indian Association Ground, Singapore",2023-08-26,female,T20,20,Singapore,48,Myanmar,0,0
1391652,Singapore,Myanmar,Myanmar,Turf City B Cricket Ground,2023-08-27,female,T20,20,Myanmar,47,Singapore,1,1
1391652,Singapore,Myanmar,Myanmar,Turf City B Cricket Ground,2023-08-27,female,T20,20,Singapore,38,Myanmar,0,0
1391655,Denmark,Sweden,Sweden,Tikkurila Cricket Ground,2023-08-25,female,T20,20,Denmark,22,Sweden,0,1
1391655,Denmark,Sweden,Sweden,Tikkurila Cricket Ground,2023-08-25,female,T20,20,Sweden,29,Denmark,1,0
1391658,Denmark,Sweden,Sweden,Kerava National Cricket Ground,2023-08-26,female,T20,20,Denmark,62,Sweden,0,1
1391658,Denmark,Sweden,Sweden,Kerava National Cricket Ground,2023-08-26,female,T20,20,Sweden,57,Denmark,1,0
1391707,Netherlands,Jersey,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",2023-08-24,female,T20,20,Jersey,73,Netherlands,0,1
1391707,Netherlands,Jersey,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",2023-08-24,female,T20,20,Netherlands,135,Jersey,1,0
1391708,Netherlands,Jersey,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",2023-08-24,female,T20,20,Jersey,71,Netherlands,0,1
1391708,Netherlands,Jersey,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",2023-08-24,female,T20,20,Netherlands,128,Jersey,1,0
1391709,Netherlands,Jersey,,"Sportpark Maarschalkerweerd, Utrecht",2023-08-25,female,T20,20,Netherlands,161,Jersey,0,1
1392352,New Zealand,South Africa,,"Buffalo Park, East London",2023-10-08,female,T20,20,New Zealand,106,South Africa,0,1
1392354,South Africa,New Zealand,New Zealand,"Willowmoore Park, Benoni",2023-10-14,female,T20,20,New Zealand,165,South Africa,1,1
1392354,South Africa,New Zealand,New Zealand,"Willowmoore Park, Benoni",2023-10-14,female,T20,20,South Africa,163,New Zealand,0,0
1392355,South Africa,New Zealand,South Africa,"Willowmoore Park, Benoni",2023-10-15,female,T20,20,New Zealand,135,South Africa,0,1
1392355,South Africa,New Zealand,South Africa,"Willowmoore Park, Benoni",2023-10-15,female,T20,20,South Africa,146,New Zealand,1,0
1392802,Saudi Arabia,Kuwait,Kuwait,"West End Park International Cricket Stadium, Doha",2023-09-15,male,T20,20,Kuwait,135,Saudi Arabia,1,1
1392802,Saudi Arabia,Kuwait,Kuwait,"West End Park International Cricket Stadium, Doha",2023-09-15,male,T20,20,Saudi Arabia,136,Kuwait,0,0
1392803,Qatar,Bahrain,Qatar,"West End Park International Cricket Stadium, Doha",2023-09-15,male,T20,20,Bahrain,94,Qatar,0,1
1392803,Qatar,Bahrain,Qatar,"West End Park International Cricket Stadium, Doha",2023-09-15,male,T20,20,Qatar,130,Bahrain,1,0
1392805,Bahrain,Kuwait,Kuwait,"West End Park International Cricket Stadium, Doha",2023-09-16,male,T20,20,Bahrain,112,Kuwait,0,1
1392805,Bahrain,Kuwait,Kuwait,"West End Park International Cricket Stadium, Doha",2023-09-16,male,T20,20,Kuwait,119,Bahrain,1,0
1392808,Qatar,Kuwait,Qatar,"West End Park International Cricket Stadium, Doha",2023-09-18,male,T20,20,Kuwait,151,Qatar,0,1
1392808,Qatar,Kuwait,Qatar,"West End Park International Cricket Stadium, Doha",2023-09-18,male,T20,20,Qatar,151,Kuwait,1,0
1392809,Saudi Arabia,Bahrain,Bahrain,"West End Park International Cricket Stadium, Doha",2023-09-18,male,T20,20,Bahrain,107,Saudi Arabia,1,1
1392809,Saudi Arabia,Bahrain,Bahrain,"West End Park International Cricket Stadium, Doha",2023-09-18,male,T20,20,Saudi Arabia,106,Bahrain,0,0
1392811,Bahrain,Oman,Bahrain,"West End Park International Cricket Stadium, Doha",2023-09-19,male,T20,20,Bahrain,111,Oman,1,1
1392811,Bahrain,Oman,Bahrain,"West End Park International Cricket Stadium, Doha",2023-09-19,male,T20,20,Oman,117,Bahrain,0,0
1392812,United Arab Emirates,Qatar,United Arab Emirates,"West End Park International Cricket Stadium, Doha",2023-09-20,male,T20,20,Qatar,98,United Arab Emirates,0,1
1392812,United Arab Emirates,Qatar,United Arab Emirates,"West End Park International Cricket Stadium, Doha",2023-09-20,male,T20,20,United Arab Emirates,155,Qatar,1,0
1393309,Uganda,Rwanda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-20,male,T20,20,Rwanda,100,Uganda,0,1
1393309,Uganda,Rwanda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-20,male,T20,20,Uganda,133,Rwanda,1,0
1393310,Tanzania,Uganda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-20,male,T20,20,Tanzania,133,Uganda,0,1
1393310,Tanzania,Uganda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-20,male,T20,20,Uganda,133,Tanzania,1,0
1393311,Uganda,Tanzania,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-21,male,T20,20,Tanzania,171,Uganda,1,1
1393311,Uganda,Tanzania,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-21,male,T20,20,Uganda,170,Tanzania,0,0
1393312,Uganda,Rwanda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-22,male,T20,20,Rwanda,120,Uganda,0,1
1393312,Uganda,Rwanda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-22,male,T20,20,Uganda,179,Rwanda,1,0
1393313,Uganda,Rwanda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-24,male,T20,20,Rwanda,92,Uganda,0,1
1393313,Uganda,Rwanda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-24,male,T20,20,Uganda,186,Rwanda,1,0
1393314,Uganda,Tanzania,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-24,male,T20,20,Tanzania,109,Uganda,0,1
1393314,Uganda,Tanzania,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-24,male,T20,20,Uganda,167,Tanzania,1,0
1393315,Rwanda,Tanzania,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-25,male,T20,20,Rwanda,127,Tanzania,0,1
1393315,Rwanda,Tanzania,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-25,male,T20,20,Tanzania,122,Rwanda,1,0
1393316,Rwanda,Uganda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-27,male,T20,20,Rwanda,111,Uganda,0,1
1393316,Rwanda,Uganda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-27,male,T20,20,Uganda,117,Rwanda,1,0
1393317,Uganda,Tanzania,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-28,male,T20,20,Tanzania,116,Uganda,0,1
1393317,Uganda,Tanzania,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-28,male,T20,20,Uganda,172,Tanzania,1,0
1393318,Rwanda,Uganda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-28,male,T20,20,Rwanda,99,Uganda,0,1
1393318,Rwanda,Uganda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-28,male,T20,20,Uganda,112,Rwanda,1,0
1393319,Uganda,Tanzania,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-30,male,T20,20,Tanzania,112,Uganda,0,1
1393319,Uganda,Tanzania,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-30,male,T20,20,Uganda,125,Tanzania,1,0
1393320,Rwanda,Uganda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-31,male,T20,20,Rwanda,123,Uganda,0,1
1393320,Rwanda,Uganda,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-31,male,T20,20,Uganda,125,Rwanda,1,0
1393328,Rwanda,Tanzania,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-22,male,T20,20,Rwanda,143,Tanzania,0,1
1393328,Rwanda,Tanzania,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-22,male,T20,20,Tanzania,148,Rwanda,1,0
1393329,Uganda,Tanzania,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-25,male,T20,20,Tanzania,127,Uganda,0,1
1393329,Uganda,Tanzania,Uganda,"Gahanga International Cricket Stadium, Rwanda",2023-08-25,male,T20,20,Uganda,146,Tanzania,1,0
1393330,Tanzania,Rwanda,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-27,male,T20,20,Rwanda,124,Tanzania,0,1
1393330,Tanzania,Rwanda,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-27,male,T20,20,Tanzania,140,Rwanda,1,0
1393331,Tanzania,Rwanda,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-30,male,T20,20,Rwanda,90,Tanzania,0,1
1393331,Tanzania,Rwanda,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-30,male,T20,20,Tanzania,149,Rwanda,1,0
1393332,Tanzania,Rwanda,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-31,male,T20,20,Rwanda,120,Tanzania,0,1
1393332,Tanzania,Rwanda,Tanzania,"Gahanga International Cricket Stadium, Rwanda",2023-08-31,male,T20,20,Tanzania,163,Rwanda,1,0
1393590,Kuwait,Malaysia,Malaysia,"Bayuemas Oval, Kuala Lumpur",2023-08-22,female,T20,20,Kuwait,19,Malaysia,0,1
1393590,Kuwait,Malaysia,Malaysia,"Bayuemas Oval, Kuala Lumpur",2023-08-22,female,T20,20,Malaysia,20,Kuwait,1,0
1393591,Hong Kong,Nepal,Nepal,"Bayuemas Oval, Kuala Lumpur",2023-08-22,female,T20,20,Hong Kong,80,Nepal,0,1
1393591,Hong Kong,Nepal,Nepal,"Bayuemas Oval, Kuala Lumpur",2023-08-22,female,T20,20,Nepal,74,Hong Kong,1,0
1393592,Malaysia,Hong Kong,Hong Kong,"Bayuemas Oval, Kuala Lumpur",2023-08-23,female,T20,20,Hong Kong,39,Malaysia,1,1
1393592,Malaysia,Hong Kong,Hong Kong,"Bayuemas Oval, Kuala Lumpur",2023-08-23,female,T20,20,Malaysia,59,Hong Kong,0,0
1393593,Nepal,Kuwait,Nepal,"Bayuemas Oval, Kuala Lumpur",2023-08-23,female,T20,20,Kuwait,48,Nepal,0,1
1393593,Nepal,Kuwait,Nepal,"Bayuemas Oval, Kuala Lumpur",2023-08-23,female,T20,20,Nepal,78,Kuwait,1,0
1393594,Hong Kong,Kuwait,Hong Kong,"Bayuemas Oval, Kuala Lumpur",2023-08-25,female,T20,20,Hong Kong,66,Kuwait,1,1
1393594,Hong Kong,Kuwait,Hong Kong,"Bayuemas Oval, Kuala Lumpur",2023-08-25,female,T20,20,Kuwait,47,Hong Kong,0,0
1393595,Nepal,Malaysia,Malaysia,"Bayuemas Oval, Kuala Lumpur",2023-08-25,female,T20,20,Malaysia,77,Nepal,1,1
1393595,Nepal,Malaysia,Malaysia,"Bayuemas Oval, Kuala Lumpur",2023-08-25,female,T20,20,Nepal,79,Malaysia,0,0
1393597,Hong Kong,Nepal,Nepal,"Bayuemas Oval, Kuala Lumpur",2023-08-26,female,T20,20,Hong Kong,90,Nepal,0,1
1393597,Hong Kong,Nepal,Nepal,"Bayuemas Oval, Kuala Lumpur",2023-08-26,female,T20,20,Nepal,32,Hong Kong,1,0
1393876,Japan,Vanuatu,Vanuatu,Vanuatu Cricket Ground,2023-08-28,female,T20,20,Japan,49,Vanuatu,0,1
1393876,Japan,Vanuatu,Vanuatu,Vanuatu Cricket Ground,2023-08-28,female,T20,20,Vanuatu,68,Japan,1,0
1393877,Vanuatu,Japan,Vanuatu,Vanuatu Cricket Ground,2023-08-30,female,T20,20,Japan,38,Vanuatu,0,1
1393877,Vanuatu,Japan,Vanuatu,Vanuatu Cricket Ground,2023-08-30,female,T20,20,Vanuatu,54,Japan,1,0
1394751,Nepal,Malaysia,Nepal,"Bayuemas Oval, Kuala Lumpur",2023-08-31,female,T20,20,Malaysia,72,Nepal,0,1
1394751,Nepal,Malaysia,Nepal,"Bayuemas Oval, Kuala Lumpur",2023-08-31,female,T20,20,Nepal,77,Malaysia,1,0
1394752,Qatar,Bahrain,Bahrain,"UKM-YSD Cricket Oval, Bangi",2023-08-31,female,T20,20,Bahrain,105,Qatar,1,1
1394752,Qatar,Bahrain,Bahrain,"UKM-YSD Cricket Oval, Bangi",2023-08-31,female,T20,20,Qatar,100,Bahrain,0,0
1394753,Bhutan,United Arab Emirates,United Arab Emirates,"Selangor Turf Club, Kuala Lumpur",2023-08-31,female,T20,20,Bhutan,26,United Arab Emirates,0,1
1394753,Bhutan,United Arab Emirates,United Arab Emirates,"Selangor Turf Club, Kuala Lumpur",2023-08-31,female,T20,20,United Arab Emirates,21,Bhutan,1,0
1394754,Kuwait,China,Kuwait,"Bayuemas Oval, Kuala Lumpur",2023-08-31,female,T20,20,China,43,Kuwait,0,1
1394754,Kuwait,China,Kuwait,"Bayuemas Oval, Kuala Lumpur",2023-08-31,female,T20,20,Kuwait,68,China,1,0
1394755,Myanmar,Hong Kong,Hong Kong,"UKM-YSD Cricket Oval, Bangi",2023-08-31,female,T20,20,Hong Kong,61,Myanmar,1,1
1394755,Myanmar,Hong Kong,Hong Kong,"UKM-YSD Cricket Oval, Bangi",2023-08-31,female,T20,20,Myanmar,56,Hong Kong,0,0
1394757,China,Hong Kong,Hong Kong,"Selangor Turf Club, Kuala Lumpur",2023-09-01,female,T20,20,China,66,Hong Kong,0,1
1394757,China,Hong Kong,Hong Kong,"Selangor Turf Club, Kuala Lumpur",2023-09-01,female,T20,20,Hong Kong,73,China,1,0
1394758,Qatar,Bhutan,Bhutan,"Bayuemas Oval, Kuala Lumpur",2023-09-01,female,T20,20,Bhutan,53,Qatar,1,1
1394758,Qatar,Bhutan,Bhutan,"Bayuemas Oval, Kuala Lumpur",2023-09-01,female,T20,20,Qatar,57,Bhutan,0,0
1394759,Malaysia,United Arab Emirates,United Arab Emirates,"UKM-YSD Cricket Oval, Bangi",2023-09-01,female,T20,20,Malaysia,63,United Arab Emirates,0,1
1394759,Malaysia,United Arab Emirates,United Arab Emirates,"UKM-YSD Cricket Oval, Bangi",2023-09-01,female,T20,20,United Arab Emirates,60,Malaysia,1,0
1394760,Bahrain,Nepal,Nepal,"Selangor Turf Club, Kuala Lumpur",2023-09-01,female,T20,20,Bahrain,26,Nepal,0,1
1394760,Bahrain,Nepal,Nepal,"Selangor Turf Club, Kuala Lumpur",2023-09-01,female,T20,20,Nepal,19,Bahrain,1,0
1394761,Malaysia,Bahrain,Malaysia,"Bayuemas Oval, Kuala Lumpur",2023-09-03,female,T20,20,Bahrain,47,Malaysia,0,1
1394761,Malaysia,Bahrain,Malaysia,"Bayuemas Oval, Kuala Lumpur",2023-09-03,female,T20,20,Malaysia,101,Bahrain,1,0
1394762,Bhutan,Nepal,Nepal,"UKM-YSD Cricket Oval, Bangi",2023-09-03,female,T20,20,Bhutan,32,Nepal,0,1
1394762,Bhutan,Nepal,Nepal,"UKM-YSD Cricket Oval, Bangi",2023-09-03,female,T20,20,Nepal,32,Bhutan,1,0
1394763,United Arab Emirates,Qatar,United Arab Emirates,"Selangor Turf Club, Kuala Lumpur",2023-09-03,female,T20,20,Qatar,47,United Arab Emirates,0,1
1394763,United Arab Emirates,Qatar,United Arab Emirates,"Selangor Turf Club, Kuala Lumpur",2023-09-03,female,T20,20,United Arab Emirates,102,Qatar,1,0
1394764,Kuwait,Hong Kong,Hong Kong,"Bayuemas Oval, Kuala Lumpur",2023-09-03,female,T20,20,Hong Kong,26,Kuwait,1,1
1394764,Kuwait,Hong Kong,Hong Kong,"Bayuemas Oval, Kuala Lumpur",2023-09-03,female,T20,20,Kuwait,25,Hong Kong,0,0
1394765,China,Thailand,Thailand,"UKM-YSD Cricket Oval, Bangi",2023-09-03,female,T20,20,China,33,Thailand,0,1
1394765,China,Thailand,Thailand,"UKM-YSD Cricket Oval, Bangi",2023-09-03,female,T20,20,Thailand,34,China,1,0
1394766,United Arab Emirates,Bahrain,United Arab Emirates,"Bayuemas Oval, Kuala Lumpur",2023-09-04,female,T20,20,Bahrain,43,United Arab Emirates,0,1
1394766,United Arab Emirates,Bahrain,United Arab Emirates,"Bayuemas Oval, Kuala Lumpur",2023-09-04,female,T20,20,United Arab Emirates,128,Bahrain,1,0
1394767,Qatar,Nepal,Nepal,"UKM-YSD Cricket Oval, Bangi",2023-09-04,female,T20,20,Nepal,69,Qatar,1,1
1394767,Qatar,Nepal,Nepal,"UKM-YSD Cricket Oval, Bangi",2023-09-04,female,T20,20,Qatar,69,Nepal,0,0
1394768,Bhutan,Malaysia,Malaysia,"Selangor Turf Club, Kuala Lumpur",2023-09-04,female,T20,20,Bhutan,43,Malaysia,0,1
1394768,Bhutan,Malaysia,Malaysia,"Selangor Turf Club, Kuala Lumpur",2023-09-04,female,T20,20,Malaysia,57,Bhutan,1,0
1394769,Myanmar,China,China,"UKM-YSD Cricket Oval, Bangi",2023-09-04,female,T20,20,China,40,Myanmar,1,1
1394769,Myanmar,China,China,"UKM-YSD Cricket Oval, Bangi",2023-09-04,female,T20,20,Myanmar,36,China,0,0
1394770,Kuwait,Thailand,,"Selangor Turf Club, Kuala Lumpur",2023-09-04,female,T20,20,Kuwait,22,Thailand,0,1
1394774,Kuwait,Myanmar,Kuwait,"Bayuemas Oval, Kuala Lumpur",2023-09-06,female,T20,20,Kuwait,65,Myanmar,1,1
1394774,Kuwait,Myanmar,Kuwait,"Bayuemas Oval, Kuala Lumpur",2023-09-06,female,T20,20,Myanmar,69,Kuwait,0,0
1394775,Thailand,Hong Kong,Thailand,"UKM-YSD Cricket Oval, Bangi",2023-09-06,female,T20,20,Hong Kong,70,Thailand,0,1
1394775,Thailand,Hong Kong,Thailand,"UKM-YSD Cricket Oval, Bangi",2023-09-06,female,T20,20,Thailand,121,Hong Kong,1,0
1394776,United Arab Emirates,Hong Kong,United Arab Emirates,"Bayuemas Oval, Kuala Lumpur",2023-09-08,female,T20,20,Hong Kong,78,United Arab Emirates,0,1
1394776,United Arab Emirates,Hong Kong,United Arab Emirates,"Bayuemas Oval, Kuala Lumpur",2023-09-08,female,T20,20,United Arab Emirates,137,Hong Kong,1,0
1394777,Thailand,Nepal,Thailand,"UKM-YSD Cricket Oval, Bangi",2023-09-08,female,T20,20,Nepal,52,Thailand,0,1
1394777,Thailand,Nepal,Thailand,"UKM-YSD Cricket Oval, Bangi",2023-09-08,female,T20,20,Thailand,103,Nepal,1,0
1394778,United Arab Emirates,Thailand,United Arab Emirates,"Bayuemas Oval, Kuala Lumpur",2023-09-09,female,T20,20,Thailand,63,United Arab Emirates,0,1
1394778,United Arab Emirates,Thailand,United Arab Emirates,"Bayuemas Oval, Kuala Lumpur",2023-09-09,female,T20,20,United Arab Emirates,62,Thailand,1,0
1394792,Japan,Cook Islands,Japan,Vanuatu Cricket Ground,2023-09-01,female,T20,20,Cook Islands,87,Japan,0,1
1394792,Japan,Cook Islands,Japan,Vanuatu Cricket Ground,2023-09-01,female,T20,20,Japan,108,Cook Islands,1,0
1394794,Papua New Guinea,Vanuatu,Vanuatu,Vanuatu Cricket Ground,2023-09-01,female,T20,20,Papua New Guinea,80,Vanuatu,0,1
1394794,Papua New Guinea,Vanuatu,Vanuatu,Vanuatu Cricket Ground,2023-09-01,female,T20,20,Vanuatu,84,Papua New Guinea,1,0
1394795,Fiji,Samoa,Fiji,Vanuatu Cricket Ground (Oval 2),2023-09-01,female,T20,20,Fiji,78,Samoa,1,1
1394795,Fiji,Samoa,Fiji,Vanuatu Cricket Ground (Oval 2),2023-09-01,female,T20,20,Samoa,54,Fiji,0,0
1394796,Papua New Guinea,Cook Islands,Papua New Guinea,Vanuatu Cricket Ground,2023-09-02,female,T20,20,Cook Islands,66,Papua New Guinea,0,1
1394796,Papua New Guinea,Cook Islands,Papua New Guinea,Vanuatu Cricket Ground,2023-09-02,female,T20,20,Papua New Guinea,151,Cook Islands,1,0
1394797,Vanuatu,Indonesia,Vanuatu,Vanuatu Cricket Ground (Oval 2),2023-09-07,female,T20,20,Indonesia,51,Vanuatu,0,1
1394797,Vanuatu,Indonesia,Vanuatu,Vanuatu Cricket Ground (Oval 2),2023-09-07,female,T20,20,Vanuatu,78,Indonesia,1,0
1394798,Japan,Samoa,Japan,Vanuatu Cricket Ground (Oval 2),2023-09-02,female,T20,20,Japan,126,Samoa,1,1
1394798,Japan,Samoa,Japan,Vanuatu Cricket Ground (Oval 2),2023-09-02,female,T20,20,Samoa,88,Japan,0,0
1394799,Samoa,Papua New Guinea,Papua New Guinea,Vanuatu Cricket Ground,2023-09-04,female,T20,20,Papua New Guinea,56,Samoa,1,1
1394799,Samoa,Papua New Guinea,Papua New Guinea,Vanuatu Cricket Ground,2023-09-04,female,T20,20,Samoa,55,Papua New Guinea,0,0
1394800,Cook Islands,Vanuatu,Vanuatu,Vanuatu Cricket Ground (Oval 2),2023-09-04,female,T20,20,Cook Islands,42,Vanuatu,0,1
1394800,Cook Islands,Vanuatu,Vanuatu,Vanuatu Cricket Ground (Oval 2),2023-09-04,female,T20,20,Vanuatu,53,Cook Islands,1,0
1394801,Indonesia,Cook Islands,Indonesia,Vanuatu Cricket Ground,2023-09-04,female,T20,20,Cook Islands,63,Indonesia,0,1
1394801,Indonesia,Cook Islands,Indonesia,Vanuatu Cricket Ground,2023-09-04,female,T20,20,Indonesia,131,Cook Islands,1,0
1394802,Fiji,Japan,Japan,Vanuatu Cricket Ground (Oval 2),2023-09-04,female,T20,20,Fiji,63,Japan,0,1
1394802,Fiji,Japan,Japan,Vanuatu Cricket Ground (Oval 2),2023-09-04,female,T20,20,Japan,63,Fiji,1,0
1394805,Samoa,Indonesia,Indonesia,Vanuatu Cricket Ground (Oval 2),2023-09-05,female,T20,20,Indonesia,51,Samoa,1,1
1394805,Samoa,Indonesia,Indonesia,Vanuatu Cricket Ground (Oval 2),2023-09-05,female,T20,20,Samoa,43,Indonesia,0,0
1394806,Japan,Indonesia,Indonesia,Vanuatu Cricket Ground,2023-09-07,female,T20,20,Indonesia,65,Japan,1,1
1394806,Japan,Indonesia,Indonesia,Vanuatu Cricket Ground,2023-09-07,female,T20,20,Japan,55,Indonesia,0,0
1394807,Fiji,Papua New Guinea,Papua New Guinea,Vanuatu Cricket Ground (Oval 2),2023-09-07,female,T20,20,Fiji,45,Papua New Guinea,0,1
1394807,Fiji,Papua New Guinea,Papua New Guinea,Vanuatu Cricket Ground (Oval 2),2023-09-07,female,T20,20,Papua New Guinea,48,Fiji,1,0
1394809,Samoa,Vanuatu,Vanuatu,Vanuatu Cricket Ground,2023-09-08,female,T20,20,Samoa,67,Vanuatu,0,1
1394809,Samoa,Vanuatu,Vanuatu,Vanuatu Cricket Ground,2023-09-08,female,T20,20,Vanuatu,74,Samoa,1,0
1394810,Fiji,Cook Islands,Cook Islands,Vanuatu Cricket Ground (Oval 2),2023-09-08,female,T20,20,Cook Islands,69,Fiji,1,1
1394810,Fiji,Cook Islands,Cook Islands,Vanuatu Cricket Ground (Oval 2),2023-09-08,female,T20,20,Fiji,70,Cook Islands,0,0
1394811,Papua New Guinea,Indonesia,Papua New Guinea,Vanuatu Cricket Ground,2023-09-08,female,T20,20,Indonesia,56,Papua New Guinea,0,1
1394811,Papua New Guinea,Indonesia,Papua New Guinea,Vanuatu Cricket Ground,2023-09-08,female,T20,20,Papua New Guinea,131,Indonesia,1,0
1394917,Kenya,Botswana,Kenya,"Botswana Cricket Association Oval 1, Gaborone",2023-09-02,female,T20,20,Botswana,45,Kenya,0,1
1394917,Kenya,Botswana,Kenya,"Botswana Cricket Association Oval 1, Gaborone",2023-09-02,female,T20,20,Kenya,146,Botswana,1,0
1394918,Malawi,Lesotho,Malawi,"Botswana Cricket Association Oval 2, Gaborone",2023-09-02,female,T20,20,Lesotho,37,Malawi,0,1
1394918,Malawi,Lesotho,Malawi,"Botswana Cricket Association Oval 2, Gaborone",2023-09-02,female,T20,20,Malawi,146,Lesotho,1,0
1394919,Mozambique,Eswatini,Mozambique,"Botswana Cricket Association Oval 1, Gaborone",2023-09-02,female,T20,20,Eswatini,36,Mozambique,0,1
1394919,Mozambique,Eswatini,Mozambique,"Botswana Cricket Association Oval 1, Gaborone",2023-09-02,female,T20,20,Mozambique,101,Eswatini,1,0
1394920,Cameroon,Sierra Leone,Sierra Leone,"Botswana Cricket Association Oval 2, Gaborone",2023-09-02,female,T20,20,Cameroon,29,Sierra Leone,0,1
1394920,Cameroon,Sierra Leone,Sierra Leone,"Botswana Cricket Association Oval 2, Gaborone",2023-09-02,female,T20,20,Sierra Leone,31,Cameroon,1,0
1394921,Malawi,Kenya,Kenya,"Botswana Cricket Association Oval 1, Gaborone",2023-09-03,female,T20,20,Kenya,56,Malawi,1,1
1394921,Malawi,Kenya,Kenya,"Botswana Cricket Association Oval 1, Gaborone",2023-09-03,female,T20,20,Malawi,58,Kenya,0,0
1394922,Botswana,Lesotho,Botswana,"Botswana Cricket Association Oval 2, Gaborone",2023-09-03,female,T20,20,Botswana,161,Lesotho,1,1
1394922,Botswana,Lesotho,Botswana,"Botswana Cricket Association Oval 2, Gaborone",2023-09-03,female,T20,20,Lesotho,27,Botswana,0,0
1394923,Mozambique,Sierra Leone,Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",2023-09-03,female,T20,20,Mozambique,33,Sierra Leone,0,1
1394923,Mozambique,Sierra Leone,Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",2023-09-03,female,T20,20,Sierra Leone,45,Mozambique,1,0
1394924,Cameroon,Eswatini,Cameroon,"Botswana Cricket Association Oval 2, Gaborone",2023-09-03,female,T20,20,Cameroon,94,Eswatini,1,1
1394924,Cameroon,Eswatini,Cameroon,"Botswana Cricket Association Oval 2, Gaborone",2023-09-03,female,T20,20,Eswatini,42,Cameroon,0,0
1394925,Cameroon,Mozambique,Cameroon,"Botswana Cricket Association Oval 1, Gaborone",2023-09-05,female,T20,20,Cameroon,85,Mozambique,1,1
1394925,Cameroon,Mozambique,Cameroon,"Botswana Cricket Association Oval 1, Gaborone",2023-09-05,female,T20,20,Mozambique,58,Cameroon,0,0
1394926,Sierra Leone,Eswatini,Sierra Leone,"Botswana Cricket Association Oval 2, Gaborone",2023-09-05,female,T20,20,Eswatini,16,Sierra Leone,0,1
1394926,Sierra Leone,Eswatini,Sierra Leone,"Botswana Cricket Association Oval 2, Gaborone",2023-09-05,female,T20,20,Sierra Leone,136,Eswatini,1,0
1394927,Botswana,Malawi,Botswana,"Botswana Cricket Association Oval 1, Gaborone",2023-09-05,female,T20,20,Botswana,91,Malawi,1,1
1394927,Botswana,Malawi,Botswana,"Botswana Cricket Association Oval 1, Gaborone",2023-09-05,female,T20,20,Malawi,106,Botswana,0,0
1394928,Kenya,Lesotho,Kenya,"Botswana Cricket Association Oval 2, Gaborone",2023-09-05,female,T20,20,Kenya,202,Lesotho,1,1
1394928,Kenya,Lesotho,Kenya,"Botswana Cricket Association Oval 2, Gaborone",2023-09-05,female,T20,20,Lesotho,25,Kenya,0,0
1394929,Botswana,Sierra Leone,Botswana,"Botswana Cricket Association Oval 1, Gaborone",2023-09-06,female,T20,20,Botswana,80,Sierra Leone,1,1
1394929,Botswana,Sierra Leone,Botswana,"Botswana Cricket Association Oval 1, Gaborone",2023-09-06,female,T20,20,Sierra Leone,102,Botswana,0,0
1394930,Kenya,Cameroon,Kenya,"Botswana Cricket Association Oval 1, Gaborone",2023-09-06,female,T20,20,Cameroon,32,Kenya,0,1
